EARNHRBONUS,GENDER_R,AGE_R,C_Q09,D_Q03,D_Q05a1,D2_Q10_C,D_Q10,ISCOSKIL4,EDCAT7,BORNLANG
3.53898787498474,1,53,25,3,47,1,98,2,4,1
13.8728322982788,1,61,42,1,59,1,45,2,1,1
13.5810358340924,1,54,30,1,21,1,40,3,1,1
55.288459777832,1,27,2,1,27,1,8,1,5,1
3.82182931900024,2,55,35,1,55,1,34,1,1,1
10.0192680358887,2,27,4,1,26,1,30,1,6,1
7.5,1,44,15,1,44,1,20,4,1,1
6.94414190145639,2,52,19,1,52,1,40,3,1,1
9.99999992664044,1,31,7,1,27,1,50,1,6,1
5.78034687042236,2,45,18,1,44,1,40,4,3,4
10.8452596664429,1,26,1,1,26,1,43,1,6,1
21.3675213023129,1,58,33,1,26,1,45,2,7,1
17.0514677487887,2,43,20,2,31,1,40,2,6,1
15.6249995842958,1,37,20,1,20,1,48,2,6,1
18.7666736749502,1,63,30,1,50,1,40,1,1,1
12.5691978014432,1,51,32,1,26,1,40,2,2,1
7.5144510269165,2,20,1,1,18,1,40,2,2,1
11.9551284007537,2,31,2,2,29,3,60,1,7,1
30.8217789176461,1,52,35,1,42,1,11,4,2,1
11.890998840332,2,63,38,2,41,1,35,1,2,1
8.24175834655762,2,43,17,1,31,1,42,1,3,1
10.4351931840946,2,24,5,1,19,2,48,1,3,1
9,2,19,0,1,19,3,9,2,3,1
7.92733287811279,1,38,19,1,23,1,35,4,5,1
16.3461534059965,2,28,6,1,27,1,40,2,7,1
23.6351294011931,1,52,29,2,23,1,37,1,7,1
9.63205829033485,1,49,32,1,45,1,40,3,2,1
16.3739436222957,1,45,30,1,16,1,40,3,1,1
3.4682080745697,2,55,2,1,53,2,40,2,1,2
8.09248542785645,2,35,17,1,30,1,40,2,2,1
7.10982656478882,1,33,10,1,31,1,40,2,5,1
6.32979741987291,2,36,15,1,33,1,28,4,2,1
24.6628131866455,2,46,16,2,33,3,30,1,7,1
24.2693053025466,2,58,22,2,35,1,30,1,6,1
21.1927529848539,2,43,17,2,27,1,40,1,7,1
6.3583812713623,2,46,25,1,43,3,40,4,2,1
25.0000001467191,2,47,25,1,38,1,40,1,6,1
4.83447170257568,1,28,5,2,26,1,55,4,1,3
9.24855518341064,1,26,3,1,23,1,40,1,6,1
9.55396798940805,1,50,32,1,29,1,40,3,5,1
10.4046239852905,2,28,4,1,24,1,40,2,7,1
6.91475402768077,1,62,42,1,57,1,39,4,1,1
21.8343946505816,1,26,4,1,23,1,45,1,3,1
14.1590702350323,2,36,18,1,29,1,40,1,6,1
11.2070015193699,2,42,17,1,39,1,33,2,3,1
8.3787238414471,2,36,7,1,33,1,40,3,3,1
13.4812998893933,2,47,24,1,36,1,36,2,3,3
12.9937629699707,1,58,39,2,58,1,37,2,3,1
8.83236980438232,1,37,20,1,31,1,40,3,2,1
5.41701078414917,1,49,20,1,47,1,35,2,5,1
15.028902053833,1,35,15,1,34,1,40,1,6,1
23.3136951739971,1,53,32,1,22,1,40,1,7,1
25.4807693774884,1,38,14,1,24,1,40,1,7,1
6.55013330166156,1,48,26,1,40,1,40,1,1,4
13.2268660618709,2,52,25,2,27,1,45,1,5,1
8.09248542785645,1,34,15,1,33,3,40,4,2,1
21.1538470341609,2,65,44,2,19,1,40,1,7,1
17.528902053833,2,52,28,3,34,1,40,1,7,1
9.24855518341064,2,49,10,1,49,2,40,3,6,3
6.9364161491394,2,53,16,1,50,2,40,3,2,1
14.4508666992188,2,53,30,1,35,1,40,1,5,1
25.0444644047664,1,61,37,1,24,1,40,1,5,1
9.29440850477952,1,37,12,1,28,1,40,1,5,1
55.2884612450233,1,45,15,1,34,1,40,1,7,1
10.5969316775982,2,49,32,1,27,1,30,2,3,1
10.5140923853521,1,33,12,2,19,1,22,3,3,1
22.0403516475971,2,44,21,1,27,1,40,4,3,1
12.7403848354633,2,44,21,1,40,1,40,1,5,1
10.788128045889,1,28,6,1,28,2,40,1,6,1
7.89795461067787,2,39,15,1,30,1,40,1,3,1
10.0763006210327,1,51,25,1,36,1,40,1,5,1
5.09655067946885,1,42,20,1,28,1,70,3,2,4
21.2779753676847,2,31,8,1,26,1,36,1,7,1
25.0000008640126,1,49,27,1,23,1,45,1,6,1
4.04624271392822,2,20,1,1,19,1,40,2,2,1
5.94549942016602,1,44,18,1,43,1,70,3,3,3
6.9364161491394,2,23,6,1,23,1,40,2,5,1
27.4038460804866,1,38,16,1,31,1,40,3,5,1
12.551609992981,1,52,30,2,50,3,35,2,7,1
12.7167625427246,1,52,33,1,44,1,40,4,5,1
10.0165154593331,1,47,24,3,38,1,35,1,6,1
21.7094013344528,2,52,28,1,25,1,45,2,7,1
10.8339813672579,2,41,20,1,25,1,40,1,3,1
10.1128275211041,2,33,14,1,33,2,40,1,3,3
8.86319828033447,2,33,10,1,32,1,30,3,3,4
11.2980766296387,1,28,5,1,23,1,40,2,5,1
6.9364161491394,2,55,16,1,46,1,40,2,7,4
10.4046239852905,2,32,4,1,32,3,40,1,5,1
7.34693469898859,2,27,8,1,23,1,43,2,5,1
12.7126346315656,1,53,33,1,52,1,35,1,2,1
7.22543334960938,2,35,17,1,34,1,32,2,3,1
10.8657181079571,1,50,28,1,50,1,50,1,5,1
5.20231199264526,2,21,5,1,21,3,40,2,3,3
10.384614944458,1,34,17,1,19,1,40,4,3,1
11.2688972766583,2,30,6,3,29,1,40,1,6,1
19.230770111084,2,48,22,2,38,1,35,2,7,1
7.86127185821533,2,29,6,1,27,1,40,1,7,1
4.20388841629028,2,39,15,1,39,2,44,4,1,4
7.97289228439331,1,57,35,1,45,1,58,3,1,1
8,2,32,18,1,28,1,45,3,3,1
25.3036441802979,1,51,29,2,38,1,38,1,7,1
11.5606937408447,1,53,34,1,48,1,40,2,5,1
5.97154276187603,2,65,53,1,30,1,20,2,1,1
5.39350836093609,2,40,25,1,30,1,40,3,2,2
9.99843788146973,1,63,41,2,41,1,37,4,2,1
5.08670520782471,2,50,10,2,42,1,15,2,5,1
13.8728322982788,2,45,12,2,22,2,20,1,7,1
6.95679545606303,2,48,22,1,42,1,36,1,2,1
10.7870167218722,1,37,18,2,19,1,40,2,5,1
8,1,36,15,1,33,1,40,4,2,3
7,2,30,1,1,30,1,20,2,5,2
9.34248542785645,1,56,36,1,20,1,40,2,2,1
26.6433562832279,2,32,8,1,29,1,55,1,7,1
12.498046875,2,35,15,2,20,1,37,3,5,1
12.7234844385191,2,28,2,2,25,3,43,1,7,1
9.96970902956449,1,50,33,1,18,1,40,1,3,1
20.6730773632343,2,37,12,1,31,1,40,4,7,1
9.2463315817026,2,34,12,1,28,1,40,2,3,1
7.28118060185359,1,53,30,1,37,2,40,4,3,1
18.4971103668213,1,59,35,1,23,1,30,1,6,1
12.7167625427246,2,54,30,1,40,1,40,2,1,1
6.3583812713623,2,46,24,1,38,1,40,4,2,3
24.0143761757093,1,61,38,2,28,1,30,1,2,1
11.1605129731007,2,23,1,1,23,3,48,1,5,1
10.0177859526414,1,46,19,1,30,1,40,1,6,1
8.12373065948486,2,39,17,1,23,1,37,1,3,1
23.2558132130686,1,41,15,1,37,1,43,1,7,1
10.2564105987549,1,23,0,1,22,3,30,1,6,1
6.9364161491394,1,48,24,1,44,1,40,3,1,1
8.38150310516357,2,30,11,1,28,1,40,4,2,1
11.5576894407213,2,57,30,2,33,1,37,2,2,1
14.9038461538462,1,38,9,1,35,1,40,1,6,1
11.5174643524692,1,46,29,2,29,1,45,3,5,1
15.5382191284553,1,38,22,1,35,1,55,4,1,1
6.30057811737061,1,32,7,1,25,1,40,4,2,1
11.5384610983042,1,38,7,1,38,1,50,1,7,1
12.4249670322125,1,42,24,1,41,1,40,2,2,2
24.3383026123047,2,55,26,2,35,1,38,1,7,1
6.9364161491394,1,47,10,1,45,1,40,4,1,4
7.26011562347412,2,36,10,1,35,1,40,3,2,1
12.3076926011306,1,61,38,1,61,1,40,2,5,1
15.3151399905865,2,35,5,1,34,1,40,3,5,1
4.87794553316556,1,42,17,3,25,1,50,1,7,2
18.0110077352385,2,34,7,2,29,1,37,1,6,1
9.24855518341064,1,63,42,2,44,1,35,3,5,1
37.5195996674449,1,30,7,1,29,1,38,1,7,4
8.51606568247683,2,54,22,2,40,1,38,2,6,1
7.20431294808021,2,53,30,1,42,1,40,3,1,2
14.5530146045645,2,49,23,2,38,1,37,2,6,1
38.461540222168,1,47,22,1,41,1,40,1,7,2
9.82658958435059,1,57,22,1,53,1,40,3,2,1
10.7870167218722,2,50,18,2,49,2,35,1,6,1
17.3076915740967,2,47,24,1,43,1,50,1,7,1
7,1,43,25,1,39,1,47,3,7,4
6.9364161491394,2,40,20,1,34,1,30,2,3,1
8.364501953125,2,36,19,1,34,1,34,1,7,3
18.383170568026,1,60,30,1,60,1,40,4,3,1
9.61538505554199,1,34,6,1,30,1,40,1,2,4
15.62255859375,2,39,17,2,30,3,37,1,6,1
5.78034687042236,2,46,10,1,46,1,24,4,2,3
6.3583812713623,1,46,22,1,42,1,40,4,6,1
7.5144510269165,2,47,27,1,43,3,20,2,3,3
7.811279296875,2,40,16,1,38,1,37,1,6,1
21.0096145043006,1,28,2,1,28,1,40,1,7,1
18.75,1,50,25,1,37,1,40,3,3,1
8.50841105289948,2,28,1,1,26,1,12,2,3,1
4.33525991439819,1,26,0,1,26,3,16,1,3,1
8.67051982879639,1,27,5,1,27,1,40,4,6,2
5.78034687042236,2,29,2,1,29,1,30,2,3,3
8.67051982879639,2,55,12,1,47,2,20,2,1,1
79.2733306884766,2,55,30,2,21,1,7,1,7,1
15.6249997065617,2,40,16,1,23,1,80,3,6,1
13.0991552793063,1,27,5,2,26,1,40,2,3,1
11.5384616851807,1,55,31,1,25,1,40,3,3,1
7.32177257537842,2,41,17,1,30,1,24,2,5,1
7.5144510269165,1,28,8,1,27,1,40,3,2,3
28.8461532592773,1,48,23,1,26,1,40,1,7,1
12.9057362629817,2,53,36,1,50,1,40,1,3,1
6.85096168518066,2,46,13,1,45,1,32,2,2,1
11.1483812332153,2,47,40,1,25,1,40,3,2,1
5.78034687042236,1,53,19,1,35,1,40,2,1,2
20.4925914048653,2,55,32,2,23,1,37,2,7,1
44.3613827045147,2,52,26,1,26,1,40,1,6,1
11.5606937408447,2,40,8,1,40,1,18,1,7,4
7.68508217884944,2,49,31,1,36,1,20,4,2,1
7.28323698043823,2,39,20,1,37,1,40,2,3,1
10.4974429057195,1,49,23,1,27,1,40,2,6,1
12.713428570674,1,60,38,1,25,1,40,2,3,1
23.4237439082219,2,40,16,2,24,1,25,1,7,1
23.7819976806641,1,45,6,1,41,3,7,2,2,1
7.5144510269165,2,44,3,1,41,1,40,2,5,3
7.28123602500329,2,26,1,1,25,1,40,1,5,1
24.7669007183511,1,59,31,1,26,1,66,3,7,1
24.0384624187763,2,48,27,1,42,1,40,1,7,1
5.41618490219116,1,54,25,1,50,1,40,1,1,1
8.67051982879639,1,52,33,1,30,1,40,1,2,1
9.24855518341064,2,65,35,1,34,1,30,2,4,1
10.4046239852905,1,38,15,1,31,1,40,2,3,3
16.1417042579572,2,57,25,2,40,3,37,2,6,1
12.5,2,60,30,2,30,1,40,1,2,1
9.807692527771,1,51,22,1,33,1,40,3,3,1
4.72937488555908,1,53,20,1,10,1,44,4,1,1
16.8269227834848,2,48,22,1,39,1,40,1,7,1
16.6143282376803,1,45,25,1,23,1,40,2,5,1
12.9807691574097,1,37,15,1,25,1,40,1,5,1
6.9364161491394,1,20,1,1,19,3,20,2,2,1
9.807692527771,2,41,11,1,40,1,40,1,3,1
16.6963092852861,1,52,20,2,32,1,45,2,7,1
5.92856073379517,2,48,13,1,45,1,39,2,2,1
21.9780216217041,2,34,16,2,32,1,35,1,7,1
10.2564105987549,2,21,1,1,19,1,30,2,3,1
12.9017343521118,2,44,17,1,27,1,25,2,7,1
19.2307695242075,1,43,20,2,24,1,40,2,2,1
8.66718537990863,1,53,32,1,50,1,40,3,1,1
7.14849880542832,2,37,15,1,21,1,38,1,5,1
8.09248542785645,1,31,4,1,27,1,40,4,2,3
10.2975062323617,1,56,34,1,48,1,55,4,5,1
17.7015606727521,1,45,20,2,27,1,37,1,7,1
6.9364161491394,2,41,12,1,40,1,40,1,5,3
10.3950099945068,1,56,20,1,41,1,37,2,5,1
22.4358978271484,2,51,25,1,42,1,30,1,6,1
5.69055685630211,2,60,35,1,38,1,40,3,1,1
11.5606937408447,1,34,16,1,32,1,12,4,3,1
16.8269233703613,1,27,3,1,24,1,40,1,7,3
25.5891505021315,2,31,5,2,26,1,20,1,3,3
9.82658958435059,1,39,20,1,32,1,40,2,3,4
6.50955963134766,2,60,27,1,60,2,39,3,2,1
9.82658958435059,1,35,16,1,28,1,40,4,2,1
28.0288458604079,2,59,32,1,27,1,40,2,7,3
20.9401710542858,1,46,23,2,23,1,45,1,7,1
5,1,23,5,1,21,3,26,2,5,1
8.53898025170351,2,43,20,2,37,1,30,2,2,3
5.10204076766968,2,36,19,1,33,1,49,4,2,1
8.64348117923538,1,32,8,1,29,1,37,3,3,1
30.8192527477558,2,39,22,1,32,1,40,1,7,4
34.3035350093723,2,35,6,2,33,1,37,2,6,1
10.9826593399048,1,40,20,1,20,1,40,1,3,1
21.8630501673772,2,58,35,1,25,1,40,1,7,1
7.98076923076923,1,37,14,1,37,1,40,3,2,1
10.6908628757183,2,51,26,2,40,1,40,1,5,1
8.67051982879639,2,35,14,1,21,1,40,1,5,1
8.09137410383958,1,58,30,1,56,1,40,3,2,3
21.8655734310031,1,47,25,2,22,1,37,2,3,1
6.422607421875,2,50,13,1,49,1,36,1,2,1
9.13072479688204,2,53,7,1,49,2,20,2,3,1
15.2178748204158,1,54,33,1,32,1,40,3,3,1
5.20231199264526,2,35,7,1,24,1,80,2,7,1
6.59578439054271,1,60,22,2,59,2,37,4,1,2
13.2122211456299,2,36,17,1,31,1,35,1,7,4
19.0553162271416,2,45,23,2,39,3,37,3,7,1
8.09248542785645,2,58,40,1,49,1,40,4,2,1
9.1522159576416,1,53,28,1,49,1,48,1,3,1
24.0384616851807,1,46,21,1,32,1,40,2,7,1
6.9364161491394,2,45,1,1,45,1,30,1,3,3
16.9780216217041,1,56,32,2,42,1,35,2,5,1
10.9826593399048,2,59,25,2,34,1,40,1,6,1
8.28368179614727,1,48,24,1,47,1,40,3,1,4
92.4855499267578,2,52,27,1,51,1,60,1,6,1
10.1320033440223,2,39,20,1,38,1,40,2,3,3
7.41607357905461,1,32,10,1,32,1,40,4,5,1
6.93530434828538,2,45,27,1,23,1,40,2,2,1
12.1387281417847,1,47,27,2,21,1,40,1,3,1
7.26672172546387,2,49,30,1,37,1,35,2,3,3
6.9364161491394,1,27,5,1,22,1,20,1,5,1
9.99999992664044,1,21,1,1,20,1,25,4,3,3
8.75,1,43,40,1,16,1,40,3,3,1
0.576923072338104,1,53,32,1,21,1,40,1,5,1
4.73988437652588,2,20,0,1,20,1,20,1,3,1
19.4848499088497,2,29,5,2,23,1,35,2,6,1
6.9833812713623,1,52,17,1,40,1,40,4,3,4
9.23076915740967,1,47,29,1,47,3,39,1,2,1
15.7051286697388,2,55,22,1,47,1,60,2,6,1
12.3277009083675,1,52,32,1,18,1,40,1,5,1
8.32369899749756,1,50,21,1,46,1,50,3,6,1
8.67051982879639,1,43,23,1,43,2,40,2,2,1
9.63205829033485,2,49,20,1,34,1,40,1,6,1
12.1387281417847,1,27,11,1,21,1,40,1,2,1
34.4831036787767,1,32,15,2,28,1,20,2,7,1
5.37572240829468,1,57,15,1,43,1,40,4,1,1
6.9364161491394,2,30,9,1,24,1,40,1,3,4
26.9675413278433,1,39,17,1,33,1,50,1,7,1
20.7900199890137,2,45,20,2,38,1,37,1,7,1
9.12686347961426,2,46,20,1,43,1,38,3,2,1
13.4615383148193,1,43,22,1,27,1,60,3,5,1
7.08064691837017,2,37,10,1,35,1,40,2,3,1
10.8339813672579,2,38,16,1,21,1,40,2,2,1
10.9327867155016,1,43,25,1,21,1,37,2,2,1
17.7452603342372,1,57,30,2,26,1,33,1,7,1
14.8351650238037,1,59,36,1,25,1,35,1,5,1
14.0332639341295,1,36,12,2,30,3,37,1,6,1
2.56904292106628,2,49,28,1,49,1,27,1,5,1
7.38728332519531,2,36,11,1,35,1,20,1,7,3
10.5697774887085,2,58,24,2,44,2,35,1,6,1
8.36320920042939,2,31,7,1,27,1,35,2,3,1
20.8092479705811,2,31,9,1,30,1,12,3,3,3
11.5606937408447,2,37,9,1,27,1,30,1,5,1
11.2688972766583,2,33,9,1,29,1,40,1,7,1
9.24855518341064,1,29,10,1,27,1,40,3,3,1
11.3559243592173,2,37,18,2,25,3,38,1,3,1
12.7167625427246,2,51,22,2,24,3,40,2,6,1
20.6730773632343,2,54,33,2,42,1,40,2,2,1
6.24277448654175,2,30,1,1,30,1,20,2,7,3
9.74358940124512,2,33,10,1,32,1,30,4,2,1
19.6346526512733,2,34,6,1,30,1,30,4,2,1
7.5144510269165,2,54,23,1,48,1,40,4,5,1
26.9230760427622,2,49,24,1,41,1,40,2,7,4
28.133903503418,2,43,28,2,28,1,54,3,7,3
20.2089813672579,1,54,29,1,48,1,40,4,2,1
16.1423406600952,2,47,25,1,40,1,40,1,5,1
8.67051982879639,2,53,12,1,42,1,40,1,7,1
12.0192308425903,1,37,10,1,31,1,40,1,7,1
10.4046239852905,2,37,19,2,18,1,40,2,5,1
5.69999980926514,2,18,2,1,17,1,34,2,2,1
6.64739894866943,1,36,23,1,30,1,40,3,1,1
6.3583812713623,2,41,23,2,21,1,40,1,5,1
8.57214333460881,2,41,25,1,39,1,40,2,3,3
11.5606937408447,1,33,16,1,26,1,40,1,2,1
6.9364161491394,2,25,2,1,25,3,20,1,3,1
5.49132966995239,1,45,20,1,40,1,40,2,1,1
13.1014710939848,1,44,27,1,43,3,48,3,2,1
9.24855518341064,1,28,10,1,28,2,40,2,5,3
7.5144510269165,2,40,3,1,39,1,40,3,2,4
9,1,39,20,1,28,3,56,2,3,3
27.7403852022611,2,57,21,2,36,1,40,1,7,3
17.1766155438545,2,47,25,2,27,1,48,4,7,1
18.0665881380965,1,64,42,2,28,1,37,1,6,1
12.9807691574097,1,60,34,1,58,1,40,3,5,1
24.99609375,1,51,24,1,28,1,37,1,7,1
8.09248542785645,2,37,10,1,31,1,40,2,3,3
12.5,2,26,4,1,22,1,56,1,5,1
11.0033628757183,2,38,15,1,25,1,40,1,7,1
6.74373817443848,2,50,2,1,48,3,24,2,1,1
4.04587219311641,2,58,35,1,58,1,30,2,1,3
6.2736029624939,2,28,3,1,27,1,30,1,7,1
8.2576379776001,1,62,41,1,28,1,42,1,2,1
13.9423077656673,2,65,33,2,43,1,40,1,7,1
7.80346822738647,1,23,0,1,23,1,40,1,3,1
9.24855518341064,1,48,30,1,40,1,40,2,2,1
7,1,55,20,1,50,1,40,4,2,1
21.3458229112526,1,62,40,2,22,3,37,1,7,1
28.9017333984375,1,58,21,1,53,2,4,2,1,3
8,2,39,19,1,36,1,36,2,1,1
17.3373349263118,2,58,30,1,30,1,30,1,7,1
11.9855733936668,2,49,22,2,26,1,45,1,6,1
28.9017333984375,2,37,0,1,31,3,2,2,3,4
7.94491973290077,2,42,14,2,40,2,40,2,5,1
8.67051982879639,2,26,4,1,23,1,40,2,7,3
8.09248542785645,2,29,11,1,21,1,40,2,5,1
13.187912675756,2,30,14,1,24,1,26,2,2,1
14.4230769964365,2,62,30,2,30,1,40,4,6,1
14.8179822109155,1,61,36,1,45,1,39,2,3,2
11.057692527771,1,54,26,1,54,1,40,1,6,1
13.715429526109,2,50,22,2,28,3,25,1,7,1
10,1,49,20,1,48,2,30,3,1,1
10,2,32,12,1,32,3,3,4,6,3
28.1250005868765,1,36,10,1,33,1,40,1,6,3
6.9364161491394,2,27,5,1,25,1,40,3,3,3
9.24855518341064,1,32,15,1,25,1,40,2,3,1
3.4682080745697,2,36,20,1,30,3,60,2,2,3
22.8690223693848,2,45,21,2,44,1,37,1,7,1
14.1346152378963,2,63,25,1,35,1,40,1,6,1
7.70712900161743,2,18,3,1,18,1,15,2,3,1
13.942307472229,1,29,5,2,27,1,40,1,3,1
36.0576930412879,2,56,30,1,45,1,40,1,7,1
9.61538505554199,1,55,27,1,46,1,50,3,5,1
8.22093772888184,1,31,9,1,27,1,45,2,2,1
10.5769233703613,2,31,8,1,30,1,40,1,7,1
10,1,41,23,1,30,1,56,3,1,1
10.0192680358887,2,34,3,3,34,3,15,1,5,1
10.7870167218722,1,61,36,2,58,2,40,1,3,1
13.866162446829,1,45,25,2,24,1,40,3,2,1
24.6628131866455,2,42,20,2,23,1,30,1,6,1
7.5144510269165,2,62,36,1,35,1,40,2,3,1
9.37353515625,2,63,5,2,63,2,37,2,6,1
8.67051982879639,2,54,30,1,30,1,40,2,3,1
9.23699378967285,1,39,20,2,20,1,40,2,2,1
16.8269233703613,1,34,8,1,30,1,40,1,6,1
6.85549116134644,2,33,13,1,25,1,40,3,3,1
25.9615386082576,2,51,25,2,26,3,40,2,7,1
6.422607421875,2,31,14,1,31,1,54,2,1,1
17.528902053833,1,33,5,2,31,2,20,1,7,1
12.4238547545213,2,47,23,1,24,1,20,3,6,3
10.413036195751,2,38,22,2,19,1,37,3,1,1
6.26204252243042,2,48,10,1,48,1,48,1,2,1
8,1,18,0,1,17,3,30,1,2,1
60.0961532592773,2,49,25,1,48,1,8,3,3,1
9.73181069717716,1,30,6,1,24,1,38,4,2,1
7.30149078369141,2,36,15,2,36,2,38,2,2,1
19.230770111084,1,26,4,1,25,1,37,1,7,1
14.4508666992188,1,33,12,1,32,1,40,1,5,1
9.24855518341064,1,41,22,1,39,1,40,3,1,1
7.80346822738647,1,25,7,1,23,1,40,2,2,3
10.9826593399048,2,45,25,1,19,1,40,2,5,1
9.24855518341064,2,27,9,3,27,3,20,2,6,1
18.2537269592285,2,49,26,2,48,1,38,1,6,3
8.33231438123263,1,30,14,1,22,1,40,2,5,1
11.5606937408447,2,34,17,1,17,1,10,2,2,1
7.32103153375479,2,50,38,1,49,3,40,3,2,1
8.47598948845497,2,24,4,1,22,1,20,2,5,2
8.9567587192242,1,56,42,1,25,1,40,3,2,1
19.8708199257793,1,28,2,2,26,1,38,2,3,1
26.4423084259033,2,41,18,1,35,1,40,1,6,1
18.056635929988,1,53,15,1,30,1,40,2,3,1
4.81695556640625,2,20,1,1,19,1,48,2,3,4
5.78034687042236,2,27,10,1,24,1,40,4,1,3
7.47799028494419,2,35,5,1,35,1,30,2,7,3
11.0067969416524,1,42,18,2,30,3,35,2,6,1
21.5540238893949,1,52,24,1,30,1,40,1,5,1
13.8728322982788,1,28,7,1,24,1,40,1,7,1
5.60518503189087,2,49,17,1,45,1,33,4,5,1
32.9987924387167,1,51,22,2,31,1,35,1,6,1
6.9364161491394,2,49,32,1,17,1,40,1,3,1
8.09248542785645,2,26,5,1,25,1,40,2,5,2
13.8461541395921,2,47,27,1,33,1,50,1,3,1
6.47398853302002,2,48,32,1,47,2,50,2,1,1
22.5961532592773,1,42,18,1,37,1,40,1,6,1
8.09248542785645,2,41,21,1,20,1,20,2,3,1
12.7626168177678,1,65,45,1,58,1,48,3,2,1
7.70712900161743,2,48,16,2,39,2,12,1,3,1
8.01737730617087,2,34,17,1,25,1,37,2,6,1
15.6527897761418,1,43,20,2,38,1,40,1,7,1
11.5584701391367,2,50,30,1,40,1,40,1,3,1
24.0384616851807,1,53,25,1,52,1,40,4,6,1
7.0991907119751,1,43,23,1,38,1,40,2,3,1
12.9700002670288,2,53,10,1,48,2,48,3,3,3
8.98918028366871,2,21,1,1,20,2,30,2,2,3
12.3277009083675,2,50,25,2,35,1,40,1,6,1
14.4230766296387,2,40,19,1,25,1,40,1,7,2
16.6473979949951,2,43,20,1,30,1,25,2,5,1
10.0166736749502,2,53,29,1,48,1,40,4,2,3
17.6974488771879,2,31,9,2,25,1,32,1,6,1
10.9826593399048,1,42,17,1,34,1,40,3,5,1
10.4046239852905,2,53,32,1,38,1,40,1,2,1
15.3365381681002,1,52,27,1,26,1,40,1,5,1
23.0769233703613,2,47,18,1,45,1,25,1,3,1
5.00944863832914,1,21,5,1,18,1,40,3,1,3
12.8205127716064,2,64,33,2,36,1,30,2,5,3
7.65616027458564,1,48,25,2,18,1,55,1,5,1
6.9730993784391,1,27,5,1,25,3,25,4,1,1
10.9327867155016,2,51,16,2,36,1,37,1,7,1
99.0916595458984,1,52,25,2,27,1,7,1,7,1
8.26982939454931,1,24,1,1,23,3,26,1,6,1
17.7986907958984,1,43,19,1,33,1,47,2,7,1
6.81818199157715,1,26,1,1,25,3,44,3,2,3
9.9421968460083,2,43,10,1,32,1,20,1,5,1
7.22543334960938,1,54,37,1,43,1,32,2,2,1
11.5606937408447,1,49,27,2,44,1,40,4,1,1
13.4278152172382,2,43,23,1,36,1,40,1,5,1
2.1676299571991,1,39,3,2,17,2,16,4,2,1
18.3003554710975,1,22,2,1,20,1,20,1,3,1
31.2583974843316,1,49,20,2,29,1,29,1,7,1
20.6730778033917,1,38,13,2,25,3,40,3,6,1
8.67051982879639,1,28,3,1,25,1,40,2,6,2
10.5769234437209,1,28,5,1,26,1,40,2,5,3
45.6730766296387,1,55,23,1,41,1,40,2,7,1
12.1743000470675,2,30,5,2,27,3,50,1,6,1
8.67051982879639,2,43,17,1,32,1,40,2,6,4
8.09248542785645,2,30,4,1,28,1,40,3,5,1
7.74104022979736,1,37,15,2,21,1,25,1,3,1
14.4508666992188,2,45,17,2,44,2,40,1,7,1
7.70712900161743,1,18,1,1,18,1,36,1,3,1
8.7644510269165,1,31,13,1,27,1,40,1,2,2
18.1318683414669,1,46,27,2,32,1,35,1,6,1
13.7241552793063,2,39,21,1,31,1,40,2,5,2
6.9364161491394,2,53,25,1,25,1,40,2,2,1
6.9364161491394,1,20,2,1,20,1,20,3,2,3
10.384614944458,1,24,3,1,22,1,40,3,7,1
5.39499044418335,2,19,3,2,18,1,30,1,3,1
14.9038457870483,1,28,3,1,26,1,40,1,7,1
12.8106937408447,2,38,12,2,24,1,20,1,6,1
12.4249670322125,1,42,20,1,40,1,40,3,3,1
21.634614944458,1,37,15,1,36,1,40,1,3,1
10.0192680358887,1,18,1,1,18,2,30,3,2,3
3.36311078071594,2,48,10,1,35,3,55,1,2,3
7.88800573348999,1,40,20,1,35,1,40,2,7,1
34.6820793151855,1,24,2,1,24,1,2,2,5,3
17.6578477468246,2,56,24,2,32,1,30,3,7,1
15.8931743915264,1,41,20,1,24,1,40,3,5,1
34.5140683939169,2,54,30,1,24,1,35,1,7,1
11.461204968966,2,39,20,1,24,1,40,4,6,1
15.2403843219464,2,42,18,1,39,1,40,1,7,1
31.25,1,36,13,1,23,1,40,2,6,1
7.37179470062256,1,38,10,1,36,1,30,4,2,1
16.8269231502826,1,23,3,1,21,1,40,1,5,1
6.22790707074679,2,60,22,1,60,2,40,3,1,1
10.0064102564103,2,31,2,1,28,1,30,4,3,3
13.461538534898,1,31,9,1,30,1,40,3,5,1
9.82658958435059,1,50,6,1,45,1,40,3,2,4
6.305832862854,1,48,25,1,46,1,55,4,2,1
15.5063363588773,1,60,37,2,26,1,40,2,2,1
14.5192305491521,2,37,19,1,34,1,40,2,7,1
9.53701672187218,2,56,4,1,56,1,40,2,2,3
30.769229888916,1,57,28,1,32,1,45,1,7,1
7.8125,1,52,38,1,49,1,32,3,1,1
4.33525991439819,2,27,9,1,27,2,40,3,2,3
12.692307472229,1,56,35,1,51,1,40,3,3,1
10.1866226196289,1,42,17,2,41,2,35,1,5,1
10.7882872151804,2,54,15,2,39,1,35,2,5,1
9.375,2,55,30,1,52,1,80,1,6,1
8.74622965850354,2,38,9,2,28,1,37,2,6,1
13.2646252139584,2,33,9,2,28,3,35,1,5,1
20.4855499267578,1,61,45,1,46,1,40,2,3,1
